Title,Ratings,Raters,Directors,Writers,Actors,Country,Language,Date,Budget,Openning Weekend,Gross USA,cumulative worldwide,Studios,Durations,Romance,Horror,Music,Fantasy,Mystery,Sci-Fi,Biography,Family,Drama,Sport,History,Thriller,Animation,Adventure,Crime,Musical,Western,War,Action,Comedy,Year,Month
Blade Runner 2049,8.0,454576.0,Denis Villeneuve,Hampton Fancher,"['Harrison Ford', 'Ryan Gosling', 'Ana de Armas']",USA,English,2017-10-05,150000000.0,32753122.0,92054159.0,259239658.0,"['Alcon Entertainment', 'Columbia Pictures', 'Sony']",164.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2017.0,10.0
Christmas with the Kranks,5.4,43325.0,Joe Roth,John Grisham,"['Tim Allen', 'Jamie Lee Curtis', 'Dan Aykroyd']",USA,English,2004-12-02,60000000.0,21570867.0,73780539.0,96593018.0,"['Revolution Studios', '1492 Pictures', 'Skipping Christmas']",99.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2004.0,12.0
Dolittle,5.6,44869.0,Stephen Gaghan,Stephen Gaghan,"['Robert Downey Jr.', 'Antonio Banderas', 'Michael Sheen']",USA,English,2020-01-16,175000000.0,21844045.0,77047065.0,246073367.0,"['Universal Pictures', 'Dentsu', 'Perfect World Pictures']",101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2020.0,1.0
Zodiac,7.7,459133.0,David Fincher,James Vanderbilt,"['Jake Gyllenhaal', 'Robert Downey Jr.', 'Mark Ruffalo']",USA,English,2007-05-17,65000000.0,13395610.0,33080084.0,84785914.0,"['Paramount Pictures', 'Warner Bros.', 'Phoenix Pictures']",157.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2007.0,5.0
Jojo Rabbit,7.9,284716.0,Taika Waititi,Christine Leunens,"['Roman Griffin Davis', 'Thomasin McKenzie', 'Scarlett Johansson']",New Zealand,English,2019-12-26,14000000.0,349555.0,33370906.0,90335025.0,"['TSG Entertainment', 'Piki Films', 'Defender Films']",108.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,12.0
Deadpool,8.0,895641.0,Tim Miller,Rhett Reese,"['Ryan Reynolds', 'Morena Baccarin', 'T.J. Miller']",USA,English,2016-02-11,58000000.0,132434639.0,363070709.0,782612155.0,"['Twentieth Century Fox', 'Marvel Entertainment', 'Kinberg Genre']",108.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2016.0,2.0
A Star Is Born,7.6,329032.0,Bradley Cooper,Eric Roth,"['Lady Gaga', 'Bradley Cooper', 'Sam Elliott']",USA,English,2018-10-18,36000000.0,42908051.0,215288866.0,436188866.0,"['Warner Bros. Pictures', 'Live Nation Productions', 'Metro-Goldwyn-Mayer (MGM)']",136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018.0,10.0
The Witches,5.3,18307.0,Robert Zemeckis,Robert Zemeckis,"['Anne Hathaway', 'Octavia Spencer', 'Stanley Tucci']",USA,English,2020-12-10,40000000.0,14635269.5,53577751.0,24000000.0,"['Warner Bros.', 'ImageMovers', 'Canadian Film or Video Production Tax Credit (CPTC)']",106.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2020.0,12.0
Unhinged,6.0,27169.0,Derrick Borte,Carl Ellsworth,"['Russell Crowe', 'Caren Pistorius', 'Gabriel Bateman']",USA,English,2020-07-30,33000000.0,601032.0,20831465.0,42831465.0,"['Burek Films', 'Ingenious', 'Solstice Studios']",90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,7.0
Star Wars: Episode II - Attack of the Clones,6.5,635952.0,George Lucas,George Lucas,"['Hayden Christensen', 'Natalie Portman', 'Ewan McGregor']",USA,English,2002-05-16,115000000.0,80027814.0,310676740.0,653779970.0,"['Lucasfilm', 'Recce & Production Services', 'Mestiere Cinema']",142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,5.0
The Prestige,8.5,1178364.0,Christopher Nolan,Jonathan Nolan,"['Christian Bale', 'Hugh Jackman', 'Scarlett Johansson']",UK,English,2006-11-16,40000000.0,14801808.0,53089891.0,109676311.0,"['Touchstone Pictures', 'Warner Bros.', 'Newmarket Productions']",130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2006.0,11.0
Black Bear,6.5,2738.0,Lawrence Michael Levine,Lawrence Michael Levine,"['Aubrey Plaza', 'Sarah Gadon', 'Christopher Abbott']",USA,English,2020-12-04,40000000.0,14635269.5,53577751.0,99666355.0,"['Tandem Pictures', 'Blue Creek Pictures', 'Oakhurst Entertainment']",104.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020.0,12.0
The Mule,7.0,108981.0,Clint Eastwood,Nick Schenk,"['Clint Eastwood', 'Patrick L. Reyes', 'Cesar De León']",USA,English,2019-01-24,50000000.0,17509431.0,103804407.0,174804407.0,"['Warner Bros.', 'Imperative Entertainment', 'Bron Creative']",116.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2019.0,1.0
Palm Springs,7.4,62065.0,Max Barbakow,Andy Siara,"['Andy Samberg', 'Cristin Milioti', 'J.K. Simmons']",USA,English,2020-11-20,40000000.0,164000.0,164000.0,765535.0,"['Limelight', 'Sun Entertainment Culture', 'The Lonely Island']",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2020.0,11.0
The Family Stone,6.3,60876.0,Thomas Bezucha,Thomas Bezucha,"['Dermot Mulroney', 'Sarah Jessica Parker', 'Claire Danes']",USA,English,2006-01-01,18000000.0,12521027.0,60062868.0,92884429.0,"['The Family Stone', 'Fox 2000 Pictures', 'Major Studio Partners']",103.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,1.0
Mosul,7.2,16527.0,Matthew Michael Carnahan,Matthew Michael Carnahan,"['Waleed Elgadi', 'Hayat Kamille', 'Thaer Al-Shayei']",USA,Arabic,2020-11-26,40000000.0,14635269.5,53577751.0,99666355.0,"['AGBO', 'Conde Nast Entertainment']",86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,11.0
Midsommar,7.1,194093.0,Ari Aster,Ari Aster,"['Florence Pugh', 'Jack Reynor', 'Vilhelm Blomgren']",USA,English,2019-08-08,9000000.0,6560030.0,27426361.0,47903099.0,"['A24', 'B-Reel Films', 'Nordisk Film']",148.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,8.0
Call Me by Your Name,7.9,207942.0,Luca Guadagnino,James Ivory,"['Armie Hammer', 'Timothée Chalamet', 'Michael Stuhlbarg']",Italy,English,2017-12-26,40000000.0,412932.0,18095701.0,41888660.0,"['Frenesy Film Company', 'La Cinéfacture', 'RT Features']",132.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,12.0
Ammonite,6.4,3396.0,Francis Lee,Francis Lee,"['Kate Winslet', 'Saoirse Ronan', 'Gemma Jones']",UK,English,2021-02-04,40000000.0,87552.0,160930.0,248516.0,"['See-Saw Films', 'British Film Institute (BFI)', 'BBC Films']",120.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2021.0,2.0
The Lighthouse,7.5,136367.0,Robert Eggers,Robert Eggers,"['Robert Pattinson', 'Willem Dafoe', 'Valeriia Karaman']",Canada,English,2019-10-25,40000000.0,427797.0,10867104.0,18113964.0,"['A24', 'Maiden Voyage Pictures', 'New Regency Productions']",109.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2019.0,10.0
Fred Claus,5.6,39928.0,David Dobkin,Dan Fogelman,"['Vince Vaughn', 'Paul Giamatti', 'Elizabeth Banks']",USA,English,2007-11-15,100000000.0,18515473.0,72006777.0,97838349.0,"['Warner Bros.', 'Silver Pictures', 'David Dobkin Productions']",116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,11.0
Love the Coopers,5.8,21088.0,Jessie Nelson,Steven Rogers,"['Steve Martin', 'Diane Keaton', 'John Goodman']",USA,English,2015-11-26,17000000.0,8317545.0,26302731.0,42426912.0,"['CBS Films', 'Groundswell Productions', 'Imagine Entertainment']",107.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015.0,11.0
Wander,5.0,2023.0,April Mullen,Tim Doiron,"['Aaron Eckhart', 'Tommy Lee Jones', 'Katheryn Winnick']",Canada,English,2020-12-04,40000000.0,14635269.5,53577751.0,99666355.0,"['WANGO Films', 'Aloe Entertainment', 'Aloe Entertainment']",94.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,12.0
Beauty and the Beast,7.1,270419.0,Bill Condon,Stephen Chbosky,"['Emma Watson', 'Dan Stevens', 'Luke Evans']",USA,English,2017-03-23,160000000.0,174750616.0,504481165.0,1264064386.0,"['Mandeville Films', 'Walt Disney Pictures']",129.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,3.0
The Nutcracker and the Four Realms,5.5,28314.0,"Lasse Hallström, Joe Johnston",Ashleigh Powell,"['Mackenzie Foy', 'Keira Knightley', 'Morgan Freeman']",USA,English,2018-11-22,120000000.0,20352491.0,54858851.0,173961069.0,"['Walt Disney Pictures', 'Canadian Film or Video Production Services Tax Credit (PSTC)', 'Entertainment One']",99.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018.0,11.0
Roped,5.3,864.0,Shaun Paul Piccinino (as Shaun Piccinino),John Ducey,"['Josh Swickard', 'Casper Van Dien', 'Lauren Swickard']",USA,English,2020-05-02,40000000.0,14635269.5,53577751.0,99666355.0,"['ESX Entertainment', 'Forrest Films']",91.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,5.0
Underwater,5.8,58403.0,William Eubank,Brian Duffield,"['Kristen Stewart', 'Vincent Cassel', 'Mamoudou Athie']",USA,English,2020-01-23,80000000.0,7008297.0,17291078.0,40882928.0,"['20th Century Fox Film Corporation', 'Chernin Entertainment', 'TSG Entertainment']",95.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020.0,1.0
Gone Girl,8.1,850851.0,David Fincher,Gillian Flynn,"['Ben Affleck', 'Rosamund Pike', 'Neil Patrick Harris']",USA,English,2014-10-02,61000000.0,37513109.0,167767189.0,369330363.0,"['Twentieth Century Fox', 'New Regency Productions', 'TSG Entertainment']",149.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,10.0
Little Nicky,5.3,98181.0,Steven Brill,Tim Herlihy,"['Adam Sandler', 'Patricia Arquette', 'Harvey Keitel']",USA,English,2000-12-26,85000000.0,16063904.0,39464775.0,58292295.0,"['Avery Pix', 'Happy Madison Productions', 'New Line Cinema']",90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2000.0,12.0
The Great Gatsby,7.2,474114.0,Baz Luhrmann,Baz Luhrmann,"['Leonardo DiCaprio', 'Carey Mulligan', 'Joel Edgerton']",Australia,English,2013-05-30,105000000.0,50085185.0,144840419.0,353641984.0,"['Warner Bros.', 'Village Roadshow Pictures', 'A+E Networks']",143.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2013.0,5.0
Mad Max: Fury Road,8.1,873173.0,George Miller,George Miller,"['Tom Hardy', 'Charlize Theron', 'Nicholas Hoult']",Australia,English,2015-05-14,150000000.0,45428128.0,154058340.0,375274075.0,"['Warner Bros.', 'Village Roadshow Pictures', 'Kennedy Miller Productions']",120.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2015.0,5.0
Green Book,8.2,363394.0,Peter Farrelly,Nick Vallelonga,"['Viggo Mortensen', 'Mahershala Ali', 'Linda Cardellini']",USA,English,2019-01-24,23000000.0,320429.0,85080171.0,321752656.0,"['Participant', 'Dreamworks Pictures', 'Innisfree Pictures']",130.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019.0,1.0
The Lord of the Rings: The Return of the King,8.9,1628829.0,Peter Jackson,J.R.R. Tolkien,"['Elijah Wood', 'Viggo Mortensen', 'Ian McKellen']",New Zealand,English,2003-12-26,94000000.0,72629713.0,377845905.0,1142456987.0,"['New Line Cinema', 'WingNut Films', 'The Saul Zaentz Company']",201.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2003.0,12.0
Richard Jewell,7.5,57088.0,Clint Eastwood,Billy Ray,"['Paul Walter Hauser', 'Sam Rockwell', 'Brandon Stanley']",USA,English,2020-02-13,45000000.0,4705265.0,22345542.0,43745542.0,"['Appian Way', 'Misher Films', '75 Year Plan Productions']",131.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020.0,2.0
The King,7.2,85861.0,David Michôd,David Michôd,"['Tom Glynn-Carney', 'Gábor Czap', 'Tom Fisher']",UK,English,2019-11-01,40000000.0,14635269.5,53577751.0,126931.0,"['Netflix', 'Plan B Entertainment', 'Porchlight Films']",140.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2019.0,11.0
The Greatest Showman,7.6,233876.0,Michael Gracey,Jenny Bicks,"['Hugh Jackman', 'Michelle Williams', 'Zac Efron']",USA,English,2017-12-26,84000000.0,8805843.0,174340174.0,437050220.0,"['Bona Film Group', 'Chernin Entertainment', 'TSG Entertainment']",105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2017.0,12.0
Arthur Christmas,7.1,51189.0,"Sarah Smith, Barry Cook (co-director)",Peter Baynham,"['James McAvoy', 'Jim Broadbent', 'Bill Nighy']",UK,English,2011-11-24,100000000.0,12068931.0,46462469.0,147421719.0,"['Aardman Animations', 'Columbia Pictures', 'Sony Pictures Animation']",97.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2011.0,11.0
John Wick,7.4,532270.0,"Chad Stahelski, David Leitch (uncredited)",Derek Kolstad,"['Keanu Reeves', 'Michael Nyqvist', 'Alfie Allen']",USA,English,2014-10-30,20000000.0,14415922.0,43037835.0,86081711.0,"['Summit Entertainment', 'Thunder Road Pictures', '87Eleven']",101.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2014.0,10.0
The Family Man,6.8,102824.0,Brett Ratner,David Diamond,"['Nicolas Cage', 'Téa Leoni', 'Don Cheadle']",USA,English,2001-01-25,60000000.0,10554960.0,75793305.0,124745083.0,"['Universal Pictures', 'Beacon Communications', 'Riche-Ludwig Productions']",125.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2001.0,1.0
The Hunt,6.5,63465.0,Craig Zobel,Nick Cuse,"['Betty Gilpin', 'Hilary Swank', 'Ike Barinholtz']",USA,English,2020-04-09,14000000.0,5304455.0,5812500.0,11148678.0,"['Blumhouse Productions', 'Dentsu']",90.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2020.0,4.0
The Irishman,7.9,317692.0,Martin Scorsese,Steven Zaillian,"['Robert De Niro', 'Al Pacino', 'Joe Pesci']",USA,English,2019-11-27,159000000.0,14635269.5,53577751.0,968853.0,"['Tribeca Productions', 'Sikelia Productions', 'Winkler Films']",209.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,11.0
Star Wars: Episode III - Revenge of the Sith,7.5,705154.0,George Lucas,George Lucas,"['Hayden Christensen', 'Natalie Portman', 'Ewan McGregor']",USA,English,2005-05-19,113000000.0,108435841.0,380270577.0,868390560.0,"['Lucasfilm', 'Mestiere Cinema', 'Pandora Films']",140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2005.0,5.0
The Professor and the Madman,7.3,32541.0,Farhad Safinia (as P.B. Shemran),John Boorman,"['Mel Gibson', 'Sean Penn', 'Eddie Marsan']",Ireland,English,2020-02-20,25000000.0,14635269.5,53577751.0,4957273.0,"['Voltage Pictures', 'Fábrica de Cine', 'Definition Films']",124.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,2.0
Gladiator,8.5,1329762.0,Ridley Scott,David Franzoni,"['Russell Crowe', 'Joaquin Phoenix', 'Connie Nielsen']",USA,English,2000-05-04,103000000.0,34819017.0,187705427.0,465363912.0,"['Dreamworks Pictures', 'Universal Pictures', 'Scott Free Productions']",155.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,5.0
Twilight,5.2,424358.0,Catherine Hardwicke,Melissa Rosenberg,"['Kristen Stewart', 'Robert Pattinson', 'Billy Burke']",USA,English,2008-12-11,37000000.0,69637740.0,193962473.0,408430415.0,"['Summit Entertainment', 'Temple Hill Entertainment', 'Maverick Films']",122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,12.0
The Invisible Man,7.1,155902.0,Leigh Whannell,Leigh Whannell,"['Elisabeth Moss', 'Oliver Jackson-Cohen', 'Harriet Dyer']",Canada,English,2020-02-27,7000000.0,28205665.0,70410000.0,143151000.0,"['Universal Pictures', 'Blumhouse Productions', 'Goalpost Pictures']",124.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,2.0
I'm Thinking of Ending Things,6.7,52900.0,Charlie Kaufman,Charlie Kaufman,"['Jesse Plemons', 'Jessie Buckley', 'Toni Collette']",USA,English,2020-09-04,40000000.0,14635269.5,53577751.0,99666355.0,"['Likely Story', 'Projective Testing Service']",134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2020.0,9.0
The VVitch: A New-England Folktale,6.9,197520.0,Robert Eggers,Robert Eggers,"['Anya Taylor-Joy', 'Ralph Ineson', 'Kate Dickie']",Canada,English,2016-02-19,4000000.0,8800230.0,25138705.0,40423945.0,"['Parts and Labor', 'RT Features', 'Rooks Nest Entertainment']",92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,2.0
Birds of Prey: And the Fantabulous Emancipation of One Harley Quinn,6.1,157444.0,Cathy Yan,Christina Hodson,"['Margot Robbie', 'Rosie Perez', 'Mary Elizabeth Winstead']",USA,English,2020-02-06,84500000.0,33010017.0,84158461.0,201858461.0,"['Clubhouse Pictures (II)', 'DC Entertainment', 'Kroll & Co. Entertainment']",109.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2020.0,2.0
After,5.3,36020.0,Jenny Gage,Susan McMartin,"['Josephine Langford', 'Hero Fiennes Tiffin', 'Khadijha Red Thunder']",USA,English,2019-06-06,14000000.0,6002349.0,12138565.0,69746452.0,"['CalMaple', 'Wattpad', 'Diamond Film Productions']",105.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2019.0,6.0
Suicide Squad,6.0,595510.0,David Ayer,David Ayer,"['Will Smith', 'Jared Leto', 'Margot Robbie']",USA,English,2016-08-04,175000000.0,133682248.0,325100054.0,746846894.0,"['Atlas Entertainment', 'DC Comics', 'DC Entertainment']",123.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,8.0
The Old Guard,6.6,118945.0,Gina Prince-Bythewood,Greg Rucka,"['Charlize Theron', 'KiKi Layne', 'Matthias Schoenaerts']",USA,English,2020-07-10,40000000.0,14635269.5,53577751.0,99666355.0,"['Netflix', 'Skydance Media', 'Denver and Delilah Productions']",125.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2020.0,7.0
Split,7.3,418594.0,M. Night Shyamalan,M. Night Shyamalan,"['James McAvoy', 'Anya Taylor-Joy', 'Haley Lu Richardson']",USA,English,2017-01-26,9000000.0,40010975.0,138291365.0,278454417.0,"['Universal Pictures', 'Blinding Edge Pictures', 'Blumhouse Productions']",117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2017.0,1.0
Black Panther,7.3,618306.0,Ryan Coogler,Ryan Coogler,"['Chadwick Boseman', 'Michael B. Jordan', ""Lupita Nyong'o""]",USA,English,2018-02-15,200000000.0,202003951.0,700426566.0,1347597973.0,"['Marvel Studios', 'Walt Disney Pictures']",134.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2018.0,2.0
Django Unchained,8.4,1343473.0,Quentin Tarantino,Quentin Tarantino,"['Jamie Foxx', 'Christoph Waltz', 'Leonardo DiCaprio']",USA,English,2013-01-24,100000000.0,30122888.0,162805434.0,425368238.0,"['The Weinstein Company', 'Columbia Pictures']",165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2013.0,1.0
Solo: A Star Wars Story,6.9,286611.0,Ron Howard,Jonathan Kasdan,"['Alden Ehrenreich', 'Woody Harrelson', 'Emilia Clarke']",USA,English,2018-05-24,275000000.0,84420489.0,213767512.0,392924807.0,"['Lucasfilm', 'Walt Disney Pictures', 'Allison Shearmur Productions']",135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2018.0,5.0
Bad Santa,7.0,133832.0,Terry Zwigoff,Glenn Ficarra,"['Billy Bob Thornton', 'Bernie Mac', 'Lauren Graham']",Germany,English,2004-11-25,23000000.0,12500000.0,60060328.0,76488889.0,"['Columbia Pictures', 'Dimension Films', 'Triptych Pictures']",92.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,11.0
Rock of Ages,5.9,73478.0,Adam Shankman,Justin Theroux,"['Julianne Hough', 'Diego Boneta', 'Tom Cruise']",USA,English,2012-06-14,75000000.0,14437269.0,38518613.0,59418613.0,"['New Line Cinema', 'Corner Store Entertainment', 'Material Pictures']",123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2012.0,6.0
Rebecca,6.0,26022.0,Ben Wheatley,Jane Goldman,"['Lily James', 'Armie Hammer', 'Kristin Scott Thomas']",UK,English,2020-10-21,40000000.0,14635269.5,53577751.0,99666355.0,"['Netflix', 'Working Title Films']",121.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,10.0
